model,events,candidate_recall,top1_end_to_end,top3_end_to_end,top5_end_to_end,mrr_end_to_end,conditional_top1,conditional_top5,habit_change_events,change_precision,change_recall,change_f1
shortest_rolling,2565,0.9270955165692008,0.22690058479532163,0.5571150097465887,0.6775828460038986,0.4255885272957476,0.2447434819175778,0.7308662741799832,2543,0.6775285653829878,0.9925604463732176,0.8053319919517102
fixed50_rolling,2565,0.9270955165692008,0.4842105263157895,0.7200779727095517,0.7859649122807018,0.6167871728378002,0.5222876366694701,0.847771236333053,2543,0.7642716535433071,0.962802231866088,0.8521262002743484
learned_global_rolling,2565,0.9270955165692008,0.490448343079922,0.7333333333333333,0.8198830409356725,0.6290886998567,0.5290159798149706,0.8843566021867115,2543,0.7681660899653979,0.9634221946683199,0.8547854785478548
learned_dynamic_rolling,2565,0.9270955165692008,0.490448343079922,0.7337231968810917,0.8198830409356725,0.6291778731914874,0.5290159798149706,0.8843566021867115,2543,0.7681660899653979,0.9634221946683199,0.8547854785478548
shortest_frozen,2565,0.9270955165692008,0.22690058479532163,0.5571150097465887,0.6775828460038986,0.4255885272957476,0.2447434819175778,0.7308662741799832,2543,0.6775285653829878,0.9925604463732176,0.8053319919517102
fixed50_frozen,2565,0.9270955165692008,0.4709551656920078,0.7107212475633529,0.783625730994152,0.6066116125212365,0.5079899074852817,0.8452481076534903,2543,0.764211566979733,0.958462492250465,0.8503850385038504
learned_global_frozen,2565,0.9270955165692008,0.4764132553606238,0.7325536062378167,0.8187134502923976,0.62085918798245,0.5138772077375946,0.8830950378469302,2543,0.765084075173096,0.9590824550526968,0.8511691884456671
learned_dynamic_frozen,2565,0.9270955165692008,0.47680311890838206,0.7341130604288499,0.819103313840156,0.6212133237751823,0.5142977291841884,0.883515559293524,2543,0.7648221343873518,0.9597024178549287,0.8512510310695628
